subs,view,count,category
12.4130868149145,18.03686319256393,7.283448228756631,Gaming
12.375815420117268,17.278581475342772,5.087596335232384,Travel & Events
12.358793732547838,17.30195284621439,8.35490952835879,News & Politics
12.35017298950393,13.39829214963004,1.3862943611198906,People & Blogs
12.345834587905333,17.883562136017613,6.984716320118266,Science & Technology
12.345834587905333,16.380955561803617,6.625392368007956,Entertainment
12.345834587905333,18.57778100092548,4.248495242049359,Entertainment
12.345834587905333,16.685866495840305,5.298317366548036,People & Blogs
12.337100907936577,18.3380537523919,8.955448122347393,Entertainment
12.332705296463539,17.68538994591316,8.316300249036848,Film & Animation
12.314927050442256,18.446300818999365,5.7430031878094825,Film & Animation
12.310432660854417,16.862639643047732,5.327876168789581,Comedy
12.301382825334498,16.931920385123927,6.837332814685591,Education
12.269047444691562,17.97422520526439,5.14166355650266,Music
12.26434155365415,17.913165385208544,5.855071922202427,Entertainment
12.254862809699606,16.887274691098888,4.543294782270004,People & Blogs
12.245293358683455,18.088725255449308,6.444131256700441,Gaming
12.245293358683455,17.051535335383544,5.313205979041787,Science & Technology
12.235631447771718,19.04177231405353,7.890208213109961,Sports
12.235631447771718,14.38657880118132,7.455298485683291,People & Blogs
12.225875272826354,19.161262408257393,8.67709870892586,News & Politics
12.225875272826354,19.215233918847467,7.703459047867175,Music
12.220961258023925,17.67088981238495,5.6937321388027,Film & Animation
12.220961258023925,17.54785392166552,5.652489180268651,People & Blogs
12.211060187041213,17.23194798461342,4.997212273764115,Entertainment
12.196022309676673,18.103530587810656,6.895682697747868,Education
12.190959007720126,19.087746599482024,9.365033761652663,News & Politics
12.185869938212655,18.983422116441005,8.540714386457584,Entertainment
12.180754837545884,17.772714460080355,6.879355804460439,Science & Technology
12.170445467887022,17.392428899217578,5.5093883366279774,Entertainment
12.165250651009918,15.95758752197487,6.2766434893416445,Entertainment
12.165250651009918,16.580817331051726,6.590301048196686,News & Politics
12.14950229404178,16.673714605041194,5.869296913133774,People & Blogs
12.14950229404178,16.73846986016199,5.857933154483459,Science & Technology
12.144197241812087,17.50087810253659,5.8664680569332965,Education
12.133501952695338,17.476576142805254,6.4457198193855785,Nonprofits & Activism
12.133501952695338,17.58751875304885,5.634789603169249,Gaming
12.117241431823558,17.58913420427891,6.400257445308821,Science & Technology
12.117241431823558,18.943461293967548,7.86172707782398,People & Blogs
12.111761966058932,17.906201236208645,5.3230099791384085,Film & Animation
12.111761966058932,17.1042953199365,5.529429087511423,Entertainment
12.100712129872347,10.825800116728777,3.1780538303479458,People & Blogs
12.089538829274222,16.71720832269961,5.655991810819852,Entertainment
12.083905011555967,17.11715272573419,4.990432586778736,Howto & Style
12.072541252905651,18.108063860249153,8.978282203272398,News & Politics
12.061046873479915,15.83237551930808,5.204006687076795,People & Blogs
12.049418835484797,18.19774292147453,6.413458957167357,Gaming
12.049418835484797,16.485006330562946,4.890349128221754,People & Blogs
12.049418835484797,16.923670709434376,4.962844630259907,People & Blogs
12.043553716032399,16.86645982312817,5.966146739123692,Gaming
12.043553716032399,17.7626751991792,7.557994958530806,People & Blogs
12.031719258385396,17.30817900186479,6.626717749249025,News & Politics
12.025749091398891,16.667611116220936,3.9889840465642745,Music
12.025749091398891,13.541609095235259,7.262628600974241,Howto & Style
12.025749091398891,19.1583579414125,6.71295620067707,Music
12.025749091398891,16.58978910165124,5.493061443340548,People & Blogs
12.013700752882718,17.796389756205933,6.368187186350492,Howto & Style
12.0015054797889,15.77052343689347,4.430816798843313,Gaming
12.0015054797889,17.051411548708092,5.940171252720432,Howto & Style
11.99535161421452,16.040939838855557,5.393627546352362,Gaming
11.982929094215963,16.860959138113945,5.780743515792329,Howto & Style
11.982929094215963,17.629336462438424,5.375278407684165,Film & Animation
11.976659481202368,16.587156898802153,5.087596335232384,Gaming
11.957611286231675,17.985611809839103,5.480638923341991,Film & Animation
11.944707881395766,13.978215970073085,3.367295829986474,People & Blogs
11.931635799828413,18.18239026747206,6.322565239927284,Comedy
11.918390573078392,17.283279891940794,5.37989735354046,Film & Animation
11.918390573078392,16.407968072842408,4.820281565605037,Travel & Events
11.911701584927597,17.028038074898618,6.670766320845874,Gaming
11.904967552746252,17.34662994708355,6.993932975223189,Music
11.904967552746252,18.017536744984987,4.634728988229636,Travel & Events
11.898187865760873,17.128436569178326,4.812184355372417,News & Politics
11.898187865760873,16.148525724018626,5.030437921392435,Music
11.884489021402711,11.92171171863072,2.70805020110221,Entertainment
11.877568578558138,17.90112905860965,7.309212365692763,Gaming
11.863582336583399,16.807915201092243,5.817111159963204,Entertainment
11.856515169360305,17.431685278002185,6.244166900663736,Music
11.84939770159144,17.138518336116512,4.983606621708336,People & Blogs
11.820410164718188,16.510333192604964,4.553876891600541,Film & Animation
11.813030057420567,16.392266025159703,4.007333185232471,People & Blogs
11.805595078933049,16.55209742097756,5.231108616854587,People & Blogs
11.805595078933049,18.210231515201222,8.938794081433805,Entertainment
11.790557201568507,16.44389304218622,4.532599493153256,People & Blogs
11.790557201568507,16.75023364826756,6.507277712385012,News & Politics
11.790557201568507,17.0819307427385,6.871091294610546,Education
11.782952602183288,17.995172538237355,7.961370201719511,People & Blogs
11.759785542901755,18.233311046711293,6.304448802421981,Film & Animation
11.751942365440728,17.828043473863,6.156978985585555,Gaming
11.744037185933616,16.975370079478253,5.713732805509369,Howto & Style
11.728036844587175,15.898014655229675,5.25227342804663,Sports
11.728036844587175,16.68703985079427,3.8501476017100584,Music
11.719939634354555,16.80737852469289,4.836281906951478,Howto & Style
11.711776323715394,17.253905742691465,5.645446897643238,Entertainment
11.711776323715394,17.55906691061542,7.2254814727822945,Music
11.695247021764184,18.428464501757453,7.05444965813294,Entertainment
11.686878772093667,16.484483976887976,5.187385805840755,Sports
11.686878772093667,17.609619514154133,7.755338812846501,Comedy
11.678439903447801,17.346477076333333,5.176149732573829,Howto & Style
11.669929213779893,18.17127123016923,6.335054251498059,Film & Animation
11.669929213779893,16.391464070095637,5.389071729816501,People & Blogs
11.669929213779893,17.454224344838025,6.917705609835305,Film & Animation
11.661345470088502,16.931068490709173,5.6937321388027,Travel & Events
11.661345470088502,16.56926247635022,5.3471075307174685,Howto & Style
11.652687407345388,14.29861240479945,6.18826412308259,Pets & Animals
11.652687407345388,17.42568741230883,5.8998973535824915,Entertainment
11.635143097694478,16.74937625754843,7.083387847625295,News & Politics
11.626254150277232,17.96401518977769,7.774435510302958,Entertainment
11.617285480294472,16.782700085416813,5.777652323222656,People & Blogs
11.608235644774552,14.956012431075665,2.9444389791664403,People & Blogs
11.608235644774552,18.34547501255831,8.265650165580329,Entertainment
11.59910316121128,18.812535807483687,9.41041998369184,People & Blogs
11.59910316121128,17.193975334133263,5.8998973535824915,Entertainment
11.589886506106357,17.69981862818277,7.3632795869630385,Gaming
11.580584113444043,16.57205576857095,5.308267697401205,People & Blogs
11.580584113444043,16.237919269874467,4.330733340286331,People & Blogs
11.571194373094205,18.41272770218876,7.144407180321139,People & Blogs
11.571194373094205,16.43449512808665,3.8501476017100584,Entertainment
11.571194373094205,17.472272781347773,5.717027701406222,Entertainment
11.56171562913966,17.51983758162685,9.077151777732437,Entertainment
11.532728092266408,16.45772675025812,5.733341276897746,Howto & Style
11.522875795823397,17.182012693748476,7.009408932708637,Gaming
11.512925464970229,17.208742197174306,4.983606621708336,Music
11.510923462299555,17.08072050482658,5.429345628954441,People & Blogs
11.50891744357269,16.16977259674226,5.214935757608986,People & Blogs
11.504893293272964,15.704497005128433,4.61512051684126,People & Blogs
11.491946946585031,17.721579251609562,5.135798437050262,Film & Animation
11.487607656985938,16.519446975717578,5.003946305945459,Science & Technology
11.477298287327077,17.100289435073886,8.265650165580329,Entertainment
11.474184636653797,18.989760062519064,4.990432586778736,Music
11.465833857436378,16.868153506340104,5.823045895483019,People & Blogs
11.465833857436378,16.94285658038875,6.144185634125646,People & Blogs
11.461632170582678,17.405074024729316,7.107425474110705,Howto & Style
11.460578984598019,17.15374456839974,8.641179171197228,Music
11.460578984598019,16.81206749139282,6.46302945692067,Film & Animation
11.45741275503997,16.319894210142994,5.707110264748875,Howto & Style
11.448920134994315,17.523556039729005,7.071573364211532,Entertainment
11.444646624216935,16.901022976097533,6.637258031284457,Travel & Events
11.440354772135393,16.318713963230312,6.1092475827643655,News & Politics
11.436044420634271,11.025507075203857,3.4339872044851463,Gaming
11.434963923500517,16.861148088026795,5.204006687076795,People & Blogs
11.416414564589385,16.703115714568167,5.808142489980444,Howto & Style
11.410892739405076,18.23441417582389,8.528330935826693,Gaming
11.406453220459712,17.07108059938707,5.3612921657094255,Comedy
11.403110598963021,17.261632196351417,8.408493774492896,People & Blogs
11.39975676686459,17.314390515194404,6.5638555265321274,Howto & Style
11.398636318568101,16.88503882286818,5.950642552587727,Autos & Vehicles
11.388495386592052,18.21313295651925,5.375278407684165,Music
11.385092093460344,18.361421616923433,8.409830673087738,Film & Animation
11.364425456651784,16.070655974469755,4.442651256490317,Howto & Style
11.363264690415821,16.97110275398811,1.9459101490553132,Music
11.359774285476053,18.186006595071003,6.340359303727752,News & Politics
11.351582314561465,17.13708790650231,7.453561871643373,People & Blogs
11.334994256477566,17.054569055549305,6.393590753950631,Travel & Events
11.331403588346838,16.310596225325927,5.204006687076795,People & Blogs
11.32779998084354,15.767648985250341,6.180016653652572,Sports
11.318126386665162,17.15146492150023,5.0689042022202315,Music
11.312032522590838,16.03165360277937,4.2626798770413155,People & Blogs
11.311286523131027,11.784447667222485,3.044522437723423,Gaming
11.309584540952198,16.726951080264453,5.8289456176102075,People & Blogs
11.303438240103505,17.588689201911123,8.475537516147405,Gaming
11.292278793854607,15.596638714523667,5.717027701406222,People & Blogs
11.283512300642423,16.494914340476363,4.795790545596741,Film & Animation
11.280993407622939,15.620640575036703,4.465908118654584,Travel & Events
11.279731577802517,15.91246104453926,5.308267697401205,Howto & Style
11.278468153755746,16.73040662160508,6.300785794663244,People & Blogs
11.27720313144916,17.766650155740702,4.0943445622221,People & Blogs
11.27720313144916,15.951648781902437,4.430816798843313,People & Blogs
11.272126978417297,16.988935190088554,4.6913478822291435,Film & Animation
11.272126978417297,18.781447437255352,9.082620630373812,Autos & Vehicles
11.26318123185884,16.739903208562843,3.8918202981106265,Entertainment
11.258033215341438,16.980298999136718,3.367295829986474,Music
11.25674205957782,15.425400968005889,4.0943445622221,People & Blogs
11.25674205957782,16.374966314734575,6.1903154058531475,Sports
11.247656987355347,16.036412924188348,5.41610040220442,Comedy
11.238488619268468,16.947165282034163,5.805134968916488,Gaming
11.23453343942554,14.695684873366492,4.204692619390966,Film & Animation
11.231887935237117,17.127201306618712,7.684324067681155,Gaming
11.231887935237117,17.58781070025366,5.739792912179234,Howto & Style
11.226575837752225,16.086361300927898,6.206575926724928,Education
11.219895786191852,17.473169097042174,7.917171988845776,Gaming
11.214519429155471,16.548785067679844,6.483107351457199,People & Blogs
11.211820372186306,16.025179493195033,5.0106352940962555,People & Blogs
11.210468106936293,16.314302936573885,2.5649493574615367,Howto & Style
11.207758078177427,16.096620195264585,4.844187086458591,People & Blogs
11.19684391799675,16.644695741039097,3.9889840465642745,Entertainment
11.188579408146856,17.83235653459911,6.727431724850855,Gaming
11.188579408146856,15.469358388615484,4.77912349311153,Howto & Style
11.181639755036315,15.874559195668924,5.978885764901122,Gaming
11.174651606402387,18.010910913808875,4.919980925828125,People & Blogs
11.16761427968181,11.197433593212509,0.6931471805599453,Entertainment
11.164785423481334,14.81452348140963,2.0794415416798357,People & Blogs
11.164785423481334,17.43421561250463,6.760414691083428,Gaming
11.161948542146133,15.511771462978109,4.997212273764115,People & Blogs
11.153389288750464,16.47442352467515,6.843749949006225,Gaming
11.144756141605761,17.83091446891443,7.7651449029361315,Gaming
11.141861783579396,16.966116321483895,8.928242677818302,News & Politics
11.141861783579396,16.21136101427695,6.313548046277095,Science & Technology
11.141861783579396,14.917088777241878,4.382026634673881,Howto & Style
11.13750447821044,16.75736293159114,5.049856007249537,Film & Animation
11.136047813713976,17.58001578714325,5.777652323222656,Howto & Style
11.103452335464524,15.847297702746777,4.990432586778736,Comedy
